venda_id,cliente_id,produto_id,quantidade,data_venda,nome_x,categoria,preco_unitario,nome_y,idade,genero,cidade
984,9,6,6,2023-09-26,Produto 6,Eletrônicos,369.83,Paulo Teixeira,36,FEMININO,Fortaleza
985,99,34,3,2024-12-09,Produto 34,Limpeza,220.05,Sophia Ferreira,46,MASCULINO,Fortaleza
986,20,1,6,2024-06-20,Produto 1,Eletrônicos,61.16,João Vitor da Rosa,41,MASCULINO,Rio de Janeiro
987,122,10,8,2023-05-28,Produto 10,Higiene,345.57,Rafaela da Rosa,45,FEMININO,São Paulo
988,61,21,8,2023-04-28,Produto 21,Alimentos,292.75,Luigi Vieira,25,MASCULINO,Belém
989,123,5,9,2024-01-02,Produto 5,Bebidas,32.66,Natália Dias,24,MASCULINO,Rio de Janeiro
990,163,2,1,2023-03-07,Produto 2,Eletrônicos,465.81,Gustavo Ferreira,21,FEMININO,Manaus
991,178,22,1,2024-01-05,Produto 22,Alimentos,432.25,Marcos Vinicius da Costa,45,FEMININO,São Paulo
992,82,48,3,2023-06-24,Produto 48,Limpeza,220.99,Dr. Henrique Rodrigues,48,FEMININO,Belém
993,62,2,3,2024-08-10,Produto 2,Eletrônicos,465.81,Vicente Lopes,64,MASCULINO,Fortaleza
994,145,10,8,2024-05-09,Produto 10,Higiene,345.57,Alana Rodrigues,18,FEMININO,São Paulo
995,3,34,1,2023-04-24,Produto 34,Limpeza,220.05,Cauê Ferreira,46,MASCULINO,São Paulo
996,160,16,2,2023-04-21,Produto 16,Alimentos,201.34,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
997,13,48,2,2024-03-14,Produto 48,Limpeza,220.99,Lorena Duarte,41,MASCULINO,Rio de Janeiro
998,120,39,3,2024-12-15,Produto 39,Bebidas,384.76,Ana Luiza da Cruz,56,FEMININO,Rio de Janeiro
999,125,22,6,2023-05-27,Produto 22,Alimentos,432.25,Srta. Ana Beatriz Rezende,25,FEMININO,Manaus
1000,89,12,1,2023-02-04,Produto 12,Bebidas,434.1,Carlos Eduardo Costela,38,MASCULINO,Fortaleza
1001,73,24,2,2023-11-05,Produto 24,Alimentos,122.16,Bárbara da Cruz,21,FEMININO,São Paulo
1002,68,47,1,2024-06-21,Produto 47,Eletrônicos,266.54,Vitor Gabriel Pereira,57,FEMININO,São Paulo
1003,142,40,5,2023-01-14,Produto 40,Eletrônicos,412.28,Sofia Vieira,64,FEMININO,Fortaleza
1004,101,38,7,2024-01-09,Produto 38,Higiene,371.78,Dr. Augusto Aragão,62,FEMININO,São Paulo
1005,98,10,8,2024-07-10,Produto 10,Higiene,345.57,Marcela Cavalcanti,58,FEMININO,Rio de Janeiro
1006,11,35,1,2024-03-03,Produto 35,Alimentos,130.57,Ana Lívia das Neves,28,FEMININO,Rio de Janeiro
1007,105,49,7,2024-12-28,Produto 49,Eletrônicos,402.04,Caroline Fernandes,26,MASCULINO,Manaus
1008,184,32,5,2023-08-21,Produto 32,Alimentos,128.12,Isabelly Fogaça,45,MASCULINO,São Paulo
1009,67,7,1,2024-12-05,Produto 7,Alimentos,275.23,Alexandre Costa,67,FEMININO,São Paulo
1010,123,21,3,2024-07-16,Produto 21,Alimentos,292.75,Natália Dias,24,MASCULINO,Rio de Janeiro
1011,29,20,7,2024-12-26,Produto 20,Alimentos,120.45,Sra. Sabrina Farias,61,MASCULINO,Manaus
1012,137,26,1,2024-10-24,Produto 26,Higiene,297.98,Daniela da Costa,44,FEMININO,Manaus
1013,195,4,7,2024-03-15,Produto 4,Limpeza,497.99,Catarina Campos,44,FEMININO,São Paulo
1014,153,46,5,2024-05-16,Produto 46,Higiene,46.03,Carolina da Paz,32,FEMININO,São Paulo
1015,76,22,1,2023-10-02,Produto 22,Alimentos,432.25,Dr. Pedro Henrique Aragão,43,FEMININO,Fortaleza
1016,170,15,1,2023-03-17,Produto 15,Limpeza,115.18,Bryan Farias,60,MASCULINO,Manaus
1017,9,40,1,2024-03-14,Produto 40,Eletrônicos,412.28,Paulo Teixeira,36,FEMININO,Fortaleza
1018,40,21,9,2024-11-29,Produto 21,Alimentos,292.75,Heitor Lopes,69,FEMININO,São Paulo
1019,25,15,3,2023-10-16,Produto 15,Limpeza,115.18,Miguel Nunes,38,FEMININO,Manaus
1020,5,22,5,2024-06-23,Produto 22,Alimentos,432.25,Thomas Alves,60,FEMININO,Manaus
1021,139,28,9,2024-11-22,Produto 28,Alimentos,355.55,Sr. Pedro da Rocha,18,FEMININO,São Paulo
1022,187,14,6,2023-09-10,Produto 14,Eletrônicos,215.92,Thales Fogaça,37,FEMININO,São Paulo
1023,124,27,9,2023-05-06,Produto 27,Higiene,178.36,Larissa Farias,26,FEMININO,Belém
1024,38,41,8,2023-06-26,Produto 41,Eletrônicos,373.38,Vitor Nunes,68,FEMININO,São Paulo
1025,72,40,8,2023-02-06,Produto 40,Eletrônicos,412.28,Luiza Nascimento,59,FEMININO,Belém
1026,133,28,1,2024-02-14,Produto 28,Alimentos,355.55,Cecília da Paz,52,MASCULINO,São Paulo
1027,176,26,9,2024-09-02,Produto 26,Higiene,297.98,Sr. Luiz Gustavo Viana,68,MASCULINO,Belém
1028,90,49,6,2024-09-01,Produto 49,Eletrônicos,402.04,Diego Martins,33,MASCULINO,Rio de Janeiro
1029,146,2,9,2023-05-07,Produto 2,Eletrônicos,465.81,Joana Pereira,22,MASCULINO,São Paulo
1030,198,25,3,2024-04-27,Produto 25,Eletrônicos,454.31,Heitor Campos,58,MASCULINO,Belém
1031,37,3,3,2023-06-17,Produto 3,Alimentos,487.25,Natália Dias,64,FEMININO,São Paulo
1032,60,8,6,2024-08-14,Produto 8,Higiene,354.39,Catarina Melo,61,MASCULINO,Fortaleza
1033,176,44,9,2023-10-21,Produto 44,Alimentos,203.11,Sr. Luiz Gustavo Viana,68,MASCULINO,Belém
1034,28,33,7,2024-09-29,Produto 33,Higiene,168.48,Maria Castro,39,FEMININO,Fortaleza
1035,197,42,3,2023-12-09,Produto 42,Higiene,342.11,Carolina Cunha,30,FEMININO,Rio de Janeiro
1036,81,35,3,2023-11-06,Produto 35,Alimentos,130.57,Dr. Vitor Gomes,31,MASCULINO,Manaus
1037,114,6,2,2024-10-23,Produto 6,Eletrônicos,369.83,Pedro Dias,25,FEMININO,Belém
1038,40,39,9,2024-06-11,Produto 39,Bebidas,384.76,Heitor Lopes,69,FEMININO,São Paulo
1039,45,23,3,2024-06-23,Produto 23,Limpeza,440.78,Raul Sales,38,MASCULINO,São Paulo
1040,62,25,5,2024-02-23,Produto 25,Eletrônicos,454.31,Vicente Lopes,64,MASCULINO,Fortaleza
1041,93,50,9,2024-03-19,Produto 50,Alimentos,489.06,Maria Fernanda da Mata,64,MASCULINO,São Paulo
1042,115,43,8,2024-11-15,Produto 43,Limpeza,122.57,Sr. Leonardo Jesus,52,FEMININO,Belém
1043,186,19,2,2024-07-11,Produto 19,Higiene,259.1,Sr. Vicente Pires,61,MASCULINO,São Paulo
1044,67,5,3,2023-08-24,Produto 5,Bebidas,32.66,Alexandre Costa,67,FEMININO,São Paulo
1045,56,11,2,2024-03-14,Produto 11,Limpeza,419.3,Marcela Lima,37,FEMININO,Belém
1046,40,12,8,2023-08-02,Produto 12,Bebidas,434.1,Heitor Lopes,69,FEMININO,São Paulo
1047,98,10,6,2023-03-26,Produto 10,Higiene,345.57,Marcela Cavalcanti,58,FEMININO,Rio de Janeiro
1048,40,8,6,2023-03-26,Produto 8,Higiene,354.39,Heitor Lopes,69,FEMININO,São Paulo
1049,91,24,9,2024-05-03,Produto 24,Alimentos,122.16,Eduardo Moreira,62,FEMININO,Fortaleza
1050,33,28,8,2023-03-06,Produto 28,Alimentos,355.55,Gabriela Araújo,59,FEMININO,Manaus
1051,6,41,4,2024-10-07,Produto 41,Eletrônicos,373.38,Lucas Freitas,25,MASCULINO,Fortaleza
1052,147,36,4,2024-10-24,Produto 36,Limpeza,205.58,Leandro Teixeira,43,MASCULINO,Rio de Janeiro
1053,80,37,9,2024-09-18,Produto 37,Limpeza,287.88,Carolina Gomes,53,MASCULINO,Belém
1054,168,21,1,2023-03-05,Produto 21,Alimentos,292.75,Maria Fernanda Sales,62,FEMININO,Fortaleza
1055,92,8,2,2023-12-09,Produto 8,Higiene,354.39,André Aragão,35,FEMININO,Belém
1056,97,9,2,2023-12-18,Produto 9,Alimentos,484.48,Dr. Isaac Castro,62,FEMININO,Manaus
1057,59,47,6,2023-06-07,Produto 47,Eletrônicos,266.54,Natália Ribeiro,24,FEMININO,Manaus
1058,59,15,4,2024-08-11,Produto 15,Limpeza,115.18,Natália Ribeiro,24,FEMININO,Manaus
1059,48,48,3,2024-05-05,Produto 48,Limpeza,220.99,Bernardo Azevedo,35,FEMININO,Manaus
1060,169,46,3,2024-10-19,Produto 46,Higiene,46.03,Srta. Caroline Farias,32,MASCULINO,Rio de Janeiro
1061,13,40,3,2024-04-07,Produto 40,Eletrônicos,412.28,Lorena Duarte,41,MASCULINO,Rio de Janeiro
1062,107,18,6,2023-08-13,Produto 18,Alimentos,77.57,Arthur Moura,18,FEMININO,Belém
1063,45,42,8,2023-11-09,Produto 42,Higiene,342.11,Raul Sales,38,MASCULINO,São Paulo
1064,89,20,7,2024-09-06,Produto 20,Alimentos,120.45,Carlos Eduardo Costela,38,MASCULINO,Fortaleza
1065,181,6,4,2024-04-10,Produto 6,Eletrônicos,369.83,Otávio Cavalcanti,62,FEMININO,São Paulo
1066,170,12,4,2023-03-29,Produto 12,Bebidas,434.1,Bryan Farias,60,MASCULINO,Manaus
1067,100,2,2,2023-10-30,Produto 2,Eletrônicos,465.81,Mariana Moura,32,FEMININO,São Paulo
1068,191,7,1,2024-11-10,Produto 7,Alimentos,275.23,Emilly Duarte,42,FEMININO,Manaus
1069,155,16,9,2024-03-10,Produto 16,Alimentos,201.34,Dr. Carlos Eduardo Cavalcanti,59,FEMININO,Fortaleza
1070,166,3,2,2024-11-12,Produto 3,Alimentos,487.25,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1071,188,45,8,2023-05-15,Produto 45,Limpeza,241.47,Sophia Martins,47,FEMININO,São Paulo
1072,7,3,9,2023-02-19,Produto 3,Alimentos,487.25,Sr. João Guilherme Pereira,38,MASCULINO,Manaus
1073,133,27,4,2024-03-07,Produto 27,Higiene,178.36,Cecília da Paz,52,MASCULINO,São Paulo
1074,45,50,8,2023-12-06,Produto 50,Alimentos,489.06,Raul Sales,38,MASCULINO,São Paulo
1075,58,43,9,2023-12-13,Produto 43,Limpeza,122.57,Dra. Letícia Azevedo,64,MASCULINO,São Paulo
1076,31,40,5,2024-10-07,Produto 40,Eletrônicos,412.28,Noah Aragão,66,MASCULINO,Belém
1077,23,38,7,2023-12-13,Produto 38,Higiene,371.78,Pietra da Luz,55,FEMININO,Belém
1078,170,33,4,2024-10-10,Produto 33,Higiene,168.48,Bryan Farias,60,MASCULINO,Manaus
1079,138,28,1,2023-09-02,Produto 28,Alimentos,355.55,Maitê Freitas,52,MASCULINO,Belém
1080,160,1,3,2023-04-19,Produto 1,Eletrônicos,61.16,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
1081,107,8,5,2024-06-16,Produto 8,Higiene,354.39,Arthur Moura,18,FEMININO,Belém
1082,181,37,3,2023-03-31,Produto 37,Limpeza,287.88,Otávio Cavalcanti,62,FEMININO,São Paulo
1083,158,32,7,2023-10-23,Produto 32,Alimentos,128.12,Thales Barros,49,MASCULINO,Fortaleza
1084,39,48,9,2023-04-22,Produto 48,Limpeza,220.99,Luiz Otávio Nascimento,61,FEMININO,Rio de Janeiro
1085,159,43,6,2024-08-11,Produto 43,Limpeza,122.57,Ian Silveira,56,MASCULINO,São Paulo
1086,82,37,1,2023-06-26,Produto 37,Limpeza,287.88,Dr. Henrique Rodrigues,48,FEMININO,Belém
1087,100,4,7,2023-12-09,Produto 4,Limpeza,497.99,Mariana Moura,32,FEMININO,São Paulo
1088,2,30,3,2024-10-21,Produto 30,Limpeza,192.1,Cauã Ferreira,69,FEMININO,Rio de Janeiro
1089,77,6,5,2023-04-11,Produto 6,Eletrônicos,369.83,Clara Nascimento,61,MASCULINO,São Paulo
1090,12,46,4,2024-09-20,Produto 46,Higiene,46.03,Elisa da Mota,28,MASCULINO,Fortaleza
1091,39,19,5,2024-08-26,Produto 19,Higiene,259.1,Luiz Otávio Nascimento,61,FEMININO,Rio de Janeiro
1092,194,32,5,2024-02-05,Produto 32,Alimentos,128.12,Daniela Silva,18,FEMININO,Belém
1093,13,9,6,2023-01-28,Produto 9,Alimentos,484.48,Lorena Duarte,41,MASCULINO,Rio de Janeiro
1094,46,12,6,2024-06-20,Produto 12,Bebidas,434.1,Evelyn Peixoto,26,MASCULINO,Manaus
1095,155,11,8,2023-02-27,Produto 11,Limpeza,419.3,Dr. Carlos Eduardo Cavalcanti,59,FEMININO,Fortaleza
1096,113,46,8,2024-05-12,Produto 46,Higiene,46.03,Enzo Gabriel Farias,34,MASCULINO,Manaus
1097,17,16,9,2023-10-24,Produto 16,Alimentos,201.34,Dra. Raquel Oliveira,20,FEMININO,Fortaleza
1098,104,1,8,2023-05-14,Produto 1,Eletrônicos,61.16,Alexia Souza,24,FEMININO,Belém
1099,98,45,2,2023-11-27,Produto 45,Limpeza,241.47,Marcela Cavalcanti,58,FEMININO,Rio de Janeiro
1100,188,21,1,2023-09-06,Produto 21,Alimentos,292.75,Sophia Martins,47,FEMININO,São Paulo
1101,192,30,2,2024-07-03,Produto 30,Limpeza,192.1,Ana Luiza Silva,56,MASCULINO,Fortaleza
1102,88,13,2,2023-03-16,Produto 13,Alimentos,420.05,Alexandre Ribeiro,57,MASCULINO,Belém
1103,109,34,3,2024-10-15,Produto 34,Limpeza,220.05,Felipe Silveira,25,MASCULINO,São Paulo
1104,163,4,7,2023-06-17,Produto 4,Limpeza,497.99,Gustavo Ferreira,21,FEMININO,Manaus
1105,70,28,2,2024-05-17,Produto 28,Alimentos,355.55,Luiz Felipe Sales,19,MASCULINO,Manaus
1106,158,38,1,2023-12-21,Produto 38,Higiene,371.78,Thales Barros,49,MASCULINO,Fortaleza
1107,199,31,6,2023-08-13,Produto 31,Eletrônicos,354.02,Vinicius da Luz,20,MASCULINO,Fortaleza
1108,74,27,9,2024-10-25,Produto 27,Higiene,178.36,Maria Vitória Jesus,46,MASCULINO,São Paulo
1109,63,5,3,2024-06-14,Produto 5,Bebidas,32.66,Dr. Kevin Campos,52,FEMININO,Manaus
1110,156,25,6,2023-05-26,Produto 25,Eletrônicos,454.31,Vitor Hugo Lopes,30,FEMININO,Rio de Janeiro
1111,60,3,3,2023-08-29,Produto 3,Alimentos,487.25,Catarina Melo,61,MASCULINO,Fortaleza
1112,79,33,1,2023-12-10,Produto 33,Higiene,168.48,Renan Lopes,27,FEMININO,Fortaleza
1113,37,4,5,2023-02-04,Produto 4,Limpeza,497.99,Natália Dias,64,FEMININO,São Paulo
1114,22,25,4,2024-12-02,Produto 25,Eletrônicos,454.31,Kaique Barbosa,47,MASCULINO,Manaus
1115,196,20,7,2023-01-01,Produto 20,Alimentos,120.45,Yago Nogueira,69,FEMININO,Belém
1116,148,34,6,2023-06-02,Produto 34,Limpeza,220.05,Ana Sophia Cardoso,31,FEMININO,São Paulo
1117,96,26,7,2024-03-04,Produto 26,Higiene,297.98,Enzo Gabriel Alves,42,MASCULINO,Rio de Janeiro
1118,68,5,5,2024-05-22,Produto 5,Bebidas,32.66,Vitor Gabriel Pereira,57,FEMININO,São Paulo
1119,192,35,4,2023-05-06,Produto 35,Alimentos,130.57,Ana Luiza Silva,56,MASCULINO,Fortaleza
1120,17,28,7,2024-05-05,Produto 28,Alimentos,355.55,Dra. Raquel Oliveira,20,FEMININO,Fortaleza
1121,12,29,7,2024-04-26,Produto 29,Limpeza,243.43,Elisa da Mota,28,MASCULINO,Fortaleza
1122,150,9,6,2023-12-11,Produto 9,Alimentos,484.48,Maysa Fogaça,44,FEMININO,Belém
1123,145,38,8,2023-08-09,Produto 38,Higiene,371.78,Alana Rodrigues,18,FEMININO,São Paulo
1124,138,50,4,2024-12-23,Produto 50,Alimentos,489.06,Maitê Freitas,52,MASCULINO,Belém
1125,118,6,5,2023-01-25,Produto 6,Eletrônicos,369.83,Ana Julia Nogueira,22,MASCULINO,Belém
1126,193,19,4,2024-06-11,Produto 19,Higiene,259.1,Kamilly da Paz,50,FEMININO,São Paulo
1127,22,44,1,2023-07-01,Produto 44,Alimentos,203.11,Kaique Barbosa,47,MASCULINO,Manaus
1128,120,11,8,2024-05-13,Produto 11,Limpeza,419.3,Ana Luiza da Cruz,56,FEMININO,Rio de Janeiro
1129,50,2,1,2024-10-02,Produto 2,Eletrônicos,465.81,Nathan Costela,42,FEMININO,Belém
1130,14,47,5,2023-02-11,Produto 47,Eletrônicos,266.54,Joaquim da Costa,53,FEMININO,Manaus
1131,192,44,6,2024-04-25,Produto 44,Alimentos,203.11,Ana Luiza Silva,56,MASCULINO,Fortaleza
1132,175,44,6,2024-03-14,Produto 44,Alimentos,203.11,Ana Lívia Duarte,24,FEMININO,Belém
1133,29,9,5,2024-02-06,Produto 9,Alimentos,484.48,Sra. Sabrina Farias,61,MASCULINO,Manaus
1134,164,21,3,2024-06-29,Produto 21,Alimentos,292.75,Joaquim da Cruz,47,FEMININO,Belém
1135,180,24,5,2023-12-11,Produto 24,Alimentos,122.16,Vitor Souza,59,FEMININO,Rio de Janeiro
1136,125,34,8,2023-02-14,Produto 34,Limpeza,220.05,Srta. Ana Beatriz Rezende,25,FEMININO,Manaus
1137,7,22,2,2024-10-07,Produto 22,Alimentos,432.25,Sr. João Guilherme Pereira,38,MASCULINO,Manaus
1138,29,3,6,2023-01-21,Produto 3,Alimentos,487.25,Sra. Sabrina Farias,61,MASCULINO,Manaus
1139,139,12,9,2024-09-25,Produto 12,Bebidas,434.1,Sr. Pedro da Rocha,18,FEMININO,São Paulo
1140,33,28,8,2023-03-11,Produto 28,Alimentos,355.55,Gabriela Araújo,59,FEMININO,Manaus
1141,134,30,8,2023-02-17,Produto 30,Limpeza,192.1,Dr. Guilherme Moreira,61,MASCULINO,São Paulo
1142,111,26,8,2024-05-05,Produto 26,Higiene,297.98,Dr. Vicente Araújo,28,FEMININO,Manaus
1143,79,48,7,2024-07-04,Produto 48,Limpeza,220.99,Renan Lopes,27,FEMININO,Fortaleza
1144,160,21,8,2023-10-14,Produto 21,Alimentos,292.75,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
1145,179,28,6,2023-01-10,Produto 28,Alimentos,355.55,Dr. Guilherme Fernandes,19,FEMININO,Belém
1146,58,26,2,2024-06-25,Produto 26,Higiene,297.98,Dra. Letícia Azevedo,64,MASCULINO,São Paulo
1147,26,33,2,2023-10-01,Produto 33,Higiene,168.48,Rebeca da Cunha,50,FEMININO,Belém
1148,174,21,8,2024-08-22,Produto 21,Alimentos,292.75,Enzo Gabriel Nogueira,49,MASCULINO,Fortaleza
1149,29,35,1,2024-01-16,Produto 35,Alimentos,130.57,Sra. Sabrina Farias,61,MASCULINO,Manaus
1150,4,34,6,2023-11-25,Produto 34,Limpeza,220.05,Giovanna Aragão,32,MASCULINO,Belém
1151,99,41,6,2024-04-23,Produto 41,Eletrônicos,373.38,Sophia Ferreira,46,MASCULINO,Fortaleza
1152,141,47,4,2023-01-15,Produto 47,Eletrônicos,266.54,Vitor Hugo da Rosa,54,FEMININO,Belém
1153,39,18,3,2024-05-30,Produto 18,Alimentos,77.57,Luiz Otávio Nascimento,61,FEMININO,Rio de Janeiro
1154,15,11,3,2023-07-10,Produto 11,Limpeza,419.3,Camila Nogueira,57,FEMININO,Manaus
1155,119,23,1,2023-06-17,Produto 23,Limpeza,440.78,Luna Pires,59,FEMININO,Belém
1156,29,48,3,2024-06-04,Produto 48,Limpeza,220.99,Sra. Sabrina Farias,61,MASCULINO,Manaus
1157,157,22,4,2024-09-12,Produto 22,Alimentos,432.25,Lavínia Gonçalves,68,MASCULINO,Fortaleza
1158,75,17,5,2023-05-17,Produto 17,Eletrônicos,446.49,Sabrina Nascimento,35,MASCULINO,Manaus
1159,116,5,3,2023-06-03,Produto 5,Bebidas,32.66,Gustavo da Cunha,52,FEMININO,Manaus
1160,32,44,6,2024-01-23,Produto 44,Alimentos,203.11,Amanda Lima,44,MASCULINO,Belém
1161,130,11,5,2023-07-28,Produto 11,Limpeza,419.3,Sra. Stella Fernandes,40,MASCULINO,Fortaleza
1162,175,30,3,2023-09-29,Produto 30,Limpeza,192.1,Ana Lívia Duarte,24,FEMININO,Belém
1163,84,15,6,2023-05-23,Produto 15,Limpeza,115.18,Pietra Azevedo,32,MASCULINO,Fortaleza
1164,22,27,6,2024-09-02,Produto 27,Higiene,178.36,Kaique Barbosa,47,MASCULINO,Manaus
1165,27,35,8,2023-03-10,Produto 35,Alimentos,130.57,Vitor Nogueira,29,MASCULINO,Rio de Janeiro
1166,195,33,2,2023-09-04,Produto 33,Higiene,168.48,Catarina Campos,44,FEMININO,São Paulo
1167,81,20,1,2023-09-18,Produto 20,Alimentos,120.45,Dr. Vitor Gomes,31,MASCULINO,Manaus
1168,126,16,4,2023-03-20,Produto 16,Alimentos,201.34,Dr. Thomas Santos,29,FEMININO,Belém
1169,184,34,7,2024-10-19,Produto 34,Limpeza,220.05,Isabelly Fogaça,45,MASCULINO,São Paulo
1170,92,2,3,2024-09-14,Produto 2,Eletrônicos,465.81,André Aragão,35,FEMININO,Belém
1171,21,35,3,2024-08-27,Produto 35,Alimentos,130.57,Francisco da Cruz,61,FEMININO,Fortaleza
1172,47,40,5,2024-06-08,Produto 40,Eletrônicos,412.28,Bruno Santos,56,FEMININO,Manaus
1173,101,28,5,2024-09-12,Produto 28,Alimentos,355.55,Dr. Augusto Aragão,62,FEMININO,São Paulo
1174,187,47,3,2023-11-26,Produto 47,Eletrônicos,266.54,Thales Fogaça,37,FEMININO,São Paulo
1175,84,39,9,2023-07-08,Produto 39,Bebidas,384.76,Pietra Azevedo,32,MASCULINO,Fortaleza
1176,6,6,4,2023-04-05,Produto 6,Eletrônicos,369.83,Lucas Freitas,25,MASCULINO,Fortaleza
1177,147,9,3,2024-09-08,Produto 9,Alimentos,484.48,Leandro Teixeira,43,MASCULINO,Rio de Janeiro
1178,185,20,2,2023-01-08,Produto 20,Alimentos,120.45,Lucas Gabriel Nascimento,61,FEMININO,Belém
1179,197,1,9,2023-03-08,Produto 1,Eletrônicos,61.16,Carolina Cunha,30,FEMININO,Rio de Janeiro
1180,131,8,4,2024-05-10,Produto 8,Higiene,354.39,Srta. Isabelly Cavalcanti,41,MASCULINO,Belém
1181,1,23,3,2023-07-10,Produto 23,Limpeza,440.78,Sr. Emanuel Costela,56,FEMININO,Rio de Janeiro
1182,58,3,7,2024-01-01,Produto 3,Alimentos,487.25,Dra. Letícia Azevedo,64,MASCULINO,São Paulo
1183,124,4,8,2024-06-04,Produto 4,Limpeza,497.99,Larissa Farias,26,FEMININO,Belém
1184,166,25,2,2023-04-27,Produto 25,Eletrônicos,454.31,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1185,15,47,7,2023-09-24,Produto 47,Eletrônicos,266.54,Camila Nogueira,57,FEMININO,Manaus
1186,162,38,5,2024-09-02,Produto 38,Higiene,371.78,Vitor Hugo Fogaça,49,FEMININO,Manaus
1187,189,15,5,2024-04-29,Produto 15,Limpeza,115.18,Davi Lucas Rodrigues,28,MASCULINO,São Paulo
1188,163,21,3,2024-05-23,Produto 21,Alimentos,292.75,Gustavo Ferreira,21,FEMININO,Manaus
1189,64,35,5,2023-10-25,Produto 35,Alimentos,130.57,Srta. Juliana Araújo,31,FEMININO,Fortaleza
1190,25,46,2,2023-06-13,Produto 46,Higiene,46.03,Miguel Nunes,38,FEMININO,Manaus
1191,24,14,4,2024-01-11,Produto 14,Eletrônicos,215.92,Thomas Fogaça,19,FEMININO,Belém
1192,12,36,6,2024-10-14,Produto 36,Limpeza,205.58,Elisa da Mota,28,MASCULINO,Fortaleza
1193,18,12,1,2023-09-25,Produto 12,Bebidas,434.1,Augusto Alves,39,MASCULINO,Belém
1194,15,17,4,2024-07-02,Produto 17,Eletrônicos,446.49,Camila Nogueira,57,FEMININO,Manaus
1195,27,39,6,2023-03-15,Produto 39,Bebidas,384.76,Vitor Nogueira,29,MASCULINO,Rio de Janeiro
1196,72,9,9,2024-05-22,Produto 9,Alimentos,484.48,Luiza Nascimento,59,FEMININO,Belém
1197,60,35,2,2023-03-14,Produto 35,Alimentos,130.57,Catarina Melo,61,MASCULINO,Fortaleza
1198,174,13,7,2023-11-04,Produto 13,Alimentos,420.05,Enzo Gabriel Nogueira,49,MASCULINO,Fortaleza
1199,145,15,6,2023-07-18,Produto 15,Limpeza,115.18,Alana Rodrigues,18,FEMININO,São Paulo
1200,93,18,2,2023-05-10,Produto 18,Alimentos,77.57,Maria Fernanda da Mata,64,MASCULINO,São Paulo
1201,53,33,8,2024-07-25,Produto 33,Higiene,168.48,Emanuella Ribeiro,26,FEMININO,Rio de Janeiro
1202,8,6,7,2024-09-06,Produto 6,Eletrônicos,369.83,Mirella Barros,56,MASCULINO,Belém
1203,79,27,5,2024-05-01,Produto 27,Higiene,178.36,Renan Lopes,27,FEMININO,Fortaleza
1204,27,23,5,2023-05-31,Produto 23,Limpeza,440.78,Vitor Nogueira,29,MASCULINO,Rio de Janeiro
1205,174,27,7,2024-10-30,Produto 27,Higiene,178.36,Enzo Gabriel Nogueira,49,MASCULINO,Fortaleza
1206,50,34,9,2023-07-25,Produto 34,Limpeza,220.05,Nathan Costela,42,FEMININO,Belém
1207,199,46,9,2023-06-28,Produto 46,Higiene,46.03,Vinicius da Luz,20,MASCULINO,Fortaleza
1208,131,38,9,2023-07-16,Produto 38,Higiene,371.78,Srta. Isabelly Cavalcanti,41,MASCULINO,Belém
1209,93,14,6,2023-03-30,Produto 14,Eletrônicos,215.92,Maria Fernanda da Mata,64,MASCULINO,São Paulo
1210,192,36,6,2024-03-09,Produto 36,Limpeza,205.58,Ana Luiza Silva,56,MASCULINO,Fortaleza
1211,172,8,3,2023-07-02,Produto 8,Higiene,354.39,Cecília da Cruz,53,MASCULINO,São Paulo
1212,181,35,1,2023-07-28,Produto 35,Alimentos,130.57,Otávio Cavalcanti,62,FEMININO,São Paulo
1213,24,19,7,2024-05-07,Produto 19,Higiene,259.1,Thomas Fogaça,19,FEMININO,Belém
1214,60,30,4,2023-05-10,Produto 30,Limpeza,192.1,Catarina Melo,61,MASCULINO,Fortaleza
1215,122,14,1,2024-10-26,Produto 14,Eletrônicos,215.92,Rafaela da Rosa,45,FEMININO,São Paulo
1216,131,20,8,2023-01-13,Produto 20,Alimentos,120.45,Srta. Isabelly Cavalcanti,41,MASCULINO,Belém
1217,148,49,6,2024-09-25,Produto 49,Eletrônicos,402.04,Ana Sophia Cardoso,31,FEMININO,São Paulo
1218,46,25,6,2023-04-16,Produto 25,Eletrônicos,454.31,Evelyn Peixoto,26,MASCULINO,Manaus
1219,15,40,2,2024-01-10,Produto 40,Eletrônicos,412.28,Camila Nogueira,57,FEMININO,Manaus
1220,153,24,1,2024-08-04,Produto 24,Alimentos,122.16,Carolina da Paz,32,FEMININO,São Paulo
1221,199,14,2,2024-12-07,Produto 14,Eletrônicos,215.92,Vinicius da Luz,20,MASCULINO,Fortaleza
1222,17,26,4,2024-11-28,Produto 26,Higiene,297.98,Dra. Raquel Oliveira,20,FEMININO,Fortaleza
1223,126,38,2,2023-04-09,Produto 38,Higiene,371.78,Dr. Thomas Santos,29,FEMININO,Belém
1224,84,23,1,2024-08-16,Produto 23,Limpeza,440.78,Pietra Azevedo,32,MASCULINO,Fortaleza
1225,9,22,7,2024-08-09,Produto 22,Alimentos,432.25,Paulo Teixeira,36,FEMININO,Fortaleza
